"id","model","year","transmission","mileage","fueltype","price","tax","mpg","enginesize"
6879, A3,2019,Manual,6600,Diesel,22599,145.0,51.4,1.6
6880, A3,2019,Manual,9800,Diesel,22899,145.0,51.4,1.6
6881, Q2,2019,Manual,3145,Diesel,23997,145.0,46.3,1.6
6882, Q3,2016,Semi-Auto,27490,Petrol,18750,145.0,47.9,1.4
6883, A6,2019,Semi-Auto,1500,Petrol,42750,145.0,31.4,3.0
6884, A3,2019,Semi-Auto,3300,Diesel,24950,145.0,50.4,2.0
6885, Q3,2019,Semi-Auto,4443,Petrol,28950,145.0,38.2,1.5
6886, A3,2019,Semi-Auto,5450,Petrol,31450,145.0,34.9,2.0
6887, A6,2019,Semi-Auto,5535,Diesel,36450,145.0,39.2,3.0
6888, Q3,2019,Automatic,4800,Petrol,34950,145.0,30.7,2.0
6889, A4,2019,Semi-Auto,4293,Diesel,43950,145.0,39.8,3.0
6890, Q3,2019,Manual,4750,Petrol,25750,145.0,40.9,1.5
6891, A5,2019,Semi-Auto,4750,Diesel,29750,145.0,47.1,2.0
6892, Q2,2019,Manual,10000,Diesel,19950,145.0,49.6,1.6
6893, Q5,2019,Semi-Auto,4750,Diesel,30995,145.0,39.2,2.0
6894, Q3,2019,Manual,4750,Petrol,25750,145.0,40.9,1.5
6895, A5,2019,Semi-Auto,4750,Diesel,28950,145.0,51.4,2.0
6896, A4,2019,Semi-Auto,500,Diesel,44750,145.0,40.9,3.0
6897, A5,2017,Semi-Auto,31995,Petrol,31900,150.0,37.7,3.0
6898, A3,2017,Manual,46295,Petrol,22900,205.0,40.4,2.0
6899, A3,2015,Semi-Auto,32600,Petrol,20900,205.0,40.9,2.0
6900, Q7,2018,Semi-Auto,21100,Diesel,53999,150.0,39.2,4.0
6901, A4,2016,Semi-Auto,37450,Diesel,19999,125.0,58.9,3.0
6902, Q3,2017,Semi-Auto,30850,Petrol,19999,150.0,47.9,1.4
6903, Q3,2015,Semi-Auto,69150,Petrol,18899,205.0,40.4,2.0
6904, A7,2019,Automatic,150,Diesel,45499,145.0,38.2,3.0
6905, Q3,2019,Manual,1773,Petrol,27699,145.0,39.8,1.5
6906, A8,2018,Semi-Auto,16850,Diesel,34999,150.0,50.4,3.0
6907, Q7,2017,Semi-Auto,22100,Diesel,37900,150.0,47.9,3.0
6908, A6,2016,Semi-Auto,66475,Diesel,15990,30.0,61.4,3.0
6909, A4,2017,Manual,40075,Petrol,13990,150.0,51.4,1.4
6910, Q3,2020,Semi-Auto,3500,Petrol,32799,145.0,32.5,2.0
6911, A5,2020,Semi-Auto,1959,Diesel,30299,145.0,51.4,2.0
6912, A4,2017,Manual,59300,Diesel,14199,0.0,74.3,2.0
6913, A3,2019,Manual,100,Diesel,26900,145.0,51.4,1.6
6914, A5,2019,Automatic,2500,Diesel,31399,145.0,47.1,2.0
6915, Q3,2014,Semi-Auto,33650,Petrol,18799,260.0,36.7,2.0
6916, TT,2016,Manual,41100,Petrol,19999,145.0,47.1,1.8
6917, TT,2016,Semi-Auto,46200,Petrol,20999,160.0,43.5,2.0
6918, Q5,2016,Semi-Auto,18850,Diesel,26999,200.0,47.1,2.0
6919, A4,2018,Semi-Auto,16120,Petrol,34999,145.0,38.7,3.0
6920, A3,2020,Manual,1850,Petrol,23229,145.0,44.8,1.5
6921, Q7,2018,Semi-Auto,19250,Diesel,36900,150.0,47.9,3.0
6922, A4,2016,Semi-Auto,57200,Diesel,23900,165.0,52.3,3.0
6923, A6,2016,Semi-Auto,30450,Diesel,22900,30.0,61.4,3.0
6924, Q2,2019,Manual,9250,Diesel,19999,145.0,49.6,1.6
6925, Q7,2015,Automatic,63579,Diesel,28397,200.0,47.9,3.0
6926, Q3,2017,Manual,10950,Petrol,17997,145.0,51.4,1.4
6927, A8,2018,Automatic,11300,Diesel,34399,145.0,50.4,3.0
6928, RS3,2019,Automatic,6005,Petrol,40399,145.0,30.1,2.5
6929, Q3,2019,Manual,3032,Diesel,30299,145.0,40.9,2.0
6930, Q3,2016,Semi-Auto,43200,Petrol,17990,150.0,47.9,1.4
6931, A4,2016,Semi-Auto,66775,Diesel,18790,150.0,53.3,3.0
6932, A1,2018,Manual,16911,Petrol,16999,150.0,51.4,1.0
6933, A1,2016,Manual,30000,Diesel,10999,0.0,76.3,1.6
6934, A1,2016,Manual,33000,Petrol,11499,0.0,67.3,1.0
6935, Q3,2016,Semi-Auto,20792,Petrol,15997,145.0,47.9,1.4
6936, Q2,2016,Manual,22245,Petrol,17599,125.0,52.3,1.4
6937, A4,2016,Semi-Auto,49800,Diesel,20699,145.0,53.3,3.0
6938, Q7,2019,Semi-Auto,5050,Diesel,55990,145.0,44.1,3.0
6939, A5,2016,Semi-Auto,19588,Diesel,17500,125.0,58.9,2.0
6940, A1,2016,Manual,25000,Petrol,13650,30.0,55.4,1.4
6941, TT,2019,Semi-Auto,1983,Petrol,32990,150.0,34.0,2.0
6942, Q5,2017,Semi-Auto,20770,Petrol,38799,145.0,34.0,3.0
6943, Q5,2019,Semi-Auto,5200,Diesel,37900,145.0,39.2,2.0
6944, A4,2016,Manual,46900,Petrol,14599,125.0,50.4,2.0
6945, Q2,2017,Semi-Auto,22975,Petrol,23199,145.0,54.3,1.4
6946, A3,2017,Manual,14980,Diesel,20999,30.0,64.2,2.0
6947, A4,2015,Semi-Auto,35300,Diesel,15199,125.0,57.6,2.0
6948, Q2,2017,Semi-Auto,24450,Petrol,27999,145.0,51.4,1.4
6949, A3,2016,Manual,10750,Diesel,20899,30.0,64.2,2.0
6950, A1,2016,Manual,28150,Petrol,14937,30.0,56.5,1.4
6951, A6,2016,Semi-Auto,76968,Diesel,14990,30.0,61.4,2.0
6952, Q3,2016,Semi-Auto,38035,Petrol,16490,145.0,47.9,1.4
6953, Q3,2015,Semi-Auto,58549,Petrol,14990,145.0,47.9,1.4
6954, A3,2017,Manual,64107,Diesel,11600,20.0,70.6,2.0
6955, A3,2019,Manual,5035,Diesel,18425,145.0,49.6,1.6
6956, A3,2018,Semi-Auto,21243,Petrol,26750,145.0,43.5,2.0
6957, Q3,2019,Manual,2550,Diesel,29799,145.0,42.8,2.0
6958, Q3,2019,Manual,2415,Petrol,27399,145.0,40.9,1.5
6959, Q3,2019,Manual,1765,Petrol,29299,145.0,39.8,1.5
6960, A4,2019,Automatic,2529,Diesel,26299,145.0,50.4,2.0
6961, A4,2019,Automatic,4231,Diesel,26299,145.0,50.4,2.0
6962, A3,2019,Automatic,11878,Diesel,22299,145.0,53.3,1.6
6963, A3,2019,Automatic,8825,Diesel,19599,145.0,52.3,1.6
6964, A6,2019,Automatic,9600,Diesel,35399,145.0,39.8,3.0
6965, A3,2019,Manual,6455,Petrol,18500,150.0,47.9,1.0
6966, A3,2015,Semi-Auto,40092,Petrol,15000,20.0,60.1,1.4
6967, A4,2016,Manual,44830,Diesel,13990,20.0,70.6,2.0
6968, A1,2020,Manual,4000,Petrol,18990,150.0,49.6,1.0
6969, A1,2020,Semi-Auto,4000,Petrol,21840,150.0,44.8,1.5
6970, Q2,2017,Manual,18000,Petrol,17990,150.0,52.3,1.4
6971, A5,2017,Semi-Auto,28300,Petrol,24999,145.0,53.3,2.0
6972, A1,2016,Manual,29999,Petrol,14897,30.0,56.5,1.4
6973, A4,2017,Semi-Auto,32000,Diesel,24999,145.0,57.6,2.0
6974, Q3,2019,Semi-Auto,8250,Petrol,29999,145.0,38.2,1.5
6975, A3,2019,Semi-Auto,13450,Petrol,23999,145.0,42.2,1.5
6976, A3,2016,Manual,50450,Petrol,17999,30.0,60.1,1.4
6977, Q2,2017,Manual,47750,Diesel,19999,30.0,61.4,1.6
6978, Q2,2019,Manual,4846,Petrol,24000,145.0,43.5,1.5
6979, Q2,2019,Semi-Auto,3659,Petrol,24750,145.0,42.2,1.5
6980, A3,2015,Manual,39522,Petrol,14500,20.0,60.1,1.4
6981, Q3,2015,Semi-Auto,45521,Diesel,16490,160.0,51.4,2.0
6982, A6,2016,Automatic,66716,Diesel,14490,145.0,55.4,2.0
6983, A4,2016,Semi-Auto,52121,Diesel,17490,30.0,61.4,2.0
6984, A4,2016,Automatic,68148,Diesel,14990,30.0,67.3,2.0
6985, A4,2015,Semi-Auto,44523,Diesel,15000,160.0,50.4,2.0
6986, Q3,2016,Manual,23275,Diesel,18000,145.0,52.3,2.0
6987, A6,2016,Manual,57572,Diesel,13490,30.0,61.4,2.0
6988, Q3,2019,Semi-Auto,4195,Diesel,30000,145.0,38.7,2.0
6989, Q7,2017,Semi-Auto,45000,Diesel,47000,145.0,39.2,4.0
6990, Q2,2017,Manual,26000,Diesel,17750,145.0,61.4,1.6
6991, A4,2016,Semi-Auto,46899,Diesel,16050,30.0,62.8,2.0
6992, A5,2017,Semi-Auto,33031,Petrol,27500,235.0,37.7,3.0
6993, A3,2017,Manual,17372,Diesel,14550,20.0,70.6,1.6
6994, A4,2018,Manual,13749,Petrol,15900,145.0,53.3,1.4
6995, A4,2016,Semi-Auto,26020,Diesel,17525,30.0,62.8,2.0
6996, A3,2017,Manual,23698,Petrol,16875,30.0,58.9,1.4
6997, A5,2016,Semi-Auto,42357,Diesel,15075,125.0,58.9,2.0
6998, Q2,2018,Manual,13000,Petrol,19500,145.0,53.3,1.0
6999, A4,2019,Semi-Auto,2902,Petrol,27989,145.0,38.2,2.0
7000, A4,2019,Semi-Auto,3038,Diesel,29750,145.0,44.1,2.0
7001, A5,2019,Semi-Auto,6500,Diesel,29888,145.0,45.6,2.0
7002, Q3,2020,Semi-Auto,6000,Petrol,37888,145.0,30.7,2.0
7003, Q2,2020,Manual,1500,Petrol,25990,145.0,43.5,1.5
7004, A5,2020,Semi-Auto,1500,Diesel,28000,145.0,51.4,2.0
7005, A3,2017,Manual,17001,Petrol,15500,145.0,55.4,1.5
7006, TT,2019,Semi-Auto,5243,Petrol,25000,145.0,39.8,2.0
7007, A5,2019,Automatic,2913,Petrol,28450,145.0,39.8,2.0
7008, Q2,2019,Semi-Auto,5761,Petrol,22000,145.0,42.8,1.5
7009, A6,2019,Automatic,9534,Diesel,27750,145.0,50.4,2.0
7010, A1,2018,Semi-Auto,11000,Petrol,17990,150.0,58.9,1.4
7011, Q3,2015,Semi-Auto,43395,Diesel,16990,160.0,50.4,2.0
7012, Q3,2015,Semi-Auto,49050,Diesel,16490,160.0,50.4,2.0
7013, Q2,2017,Semi-Auto,22000,Diesel,21000,145.0,57.7,2.0
7014, A4,2014,Semi-Auto,61000,Diesel,12990,125.0,58.9,2.0
7015, RS6,2017,Semi-Auto,47501,Petrol,52000,145.0,29.4,4.0
7016, TT,2015,Semi-Auto,46500,Petrol,16990,160.0,44.1,2.0
7017, A1,2016,Manual,29122,Petrol,12750,30.0,56.5,1.4
7018, Q3,2017,Semi-Auto,29200,Petrol,22500,145.0,40.4,2.0
7019, Q3,2015,Semi-Auto,42894,Diesel,16990,160.0,51.4,2.0
7020, A1,2017,Manual,34309,Petrol,13750,30.0,55.4,1.4
7021, A1,2018,Manual,22500,Petrol,15500,145.0,55.4,1.4
7022, Q5,2016,Semi-Auto,22990,Diesel,22000,200.0,47.1,2.0
7023, A1,2019,Manual,7374,Petrol,19000,145.0,50.4,1.0
7024, Q8,2019,Semi-Auto,2423,Diesel,49750,145.0,33.6,3.0
7025, A5,2019,Semi-Auto,5394,Petrol,28000,145.0,39.8,2.0
7026, A3,2019,Manual,3302,Petrol,21000,145.0,47.1,1.0
7027, A4,2019,Manual,5286,Petrol,23750,145.0,38.7,2.0
7028, A6,2018,Semi-Auto,17142,Petrol,41500,145.0,29.4,4.0
7029, A3,2013,Manual,34447,Diesel,13500,20.0,67.3,2.0
7030, A1,2019,Semi-Auto,6000,Petrol,21500,145.0,40.9,2.0
7031, Q3,2019,Automatic,7896,Diesel,28888,145.0,40.9,2.0
7032, Q2,2019,Automatic,7990,Petrol,27500,145.0,33.2,2.0
7033, RS5,2019,Automatic,5000,Petrol,54000,145.0,30.1,2.9
7034, A5,2020,Semi-Auto,1500,Diesel,28888,145.0,51.4,2.0
7035, A1,2020,Manual,1500,Petrol,21390,145.0,47.9,1.0
7036, A3,2019,Semi-Auto,5000,Petrol,26950,145.0,39.2,2.0
7037, Q3,2019,Manual,5000,Diesel,25950,145.0,42.8,2.0
7038, Q2,2019,Manual,5000,Diesel,18950,145.0,49.6,1.6
7039, Q3,2019,Semi-Auto,1869,Petrol,29750,150.0,38.2,1.5
7040, A4,2017,Semi-Auto,66598,Diesel,15990,30.0,65.7,2.0
7041, A6,2017,Semi-Auto,29300,Diesel,16990,30.0,64.2,2.0
7042, A3,2015,Manual,33814,Diesel,14383,20.0,68.9,2.0
7043, A7,2015,Semi-Auto,21100,Petrol,28990,325.0,29.7,4.0
7044, Q3,2016,Semi-Auto,38200,Petrol,17490,145.0,47.9,1.4
7045, Q3,2015,Semi-Auto,40675,Diesel,15790,145.0,54.3,2.0
7046, A4,2017,Semi-Auto,33300,Petrol,17490,145.0,50.4,2.0
7047, Q3,2020,Semi-Auto,2500,Petrol,37888,145.0,30.7,2.0
7048, Q5,2020,Semi-Auto,1500,Diesel,37444,145.0,38.2,2.0
7049, Q7,2017,Semi-Auto,32568,Diesel,51500,145.0,39.2,4.0
7050, A1,2016,Manual,27319,Petrol,11500,0.0,67.3,1.0
7051, Q3,2019,Manual,1445,Diesel,26500,145.0,40.9,2.0
7052, A1,2020,Semi-Auto,5000,Petrol,26450,145.0,44.1,1.5
7053, Q3,2015,Semi-Auto,29916,Petrol,20750,200.0,40.4,2.0
7054, A6,2016,Semi-Auto,18228,Diesel,19995,20.0,64.2,2.0
7055, A3,2017,Semi-Auto,14250,Petrol,19250,145.0,57.7,1.5
7056, Q7,2020,Semi-Auto,5000,Diesel,71450,145.0,30.1,4.0
7057, A1,2020,Semi-Auto,5000,Petrol,30950,145.0,44.1,1.5
7058, Q2,2019,Manual,5000,Diesel,19750,150.0,49.6,1.6
7059, A4,2017,Semi-Auto,28036,Diesel,20950,30.0,64.2,3.0
7060, A3,2013,Semi-Auto,24619,Petrol,15650,205.0,42.8,1.8
7061, Q2,2019,Manual,5000,Diesel,19950,145.0,49.6,1.6
7062, A3,2019,Semi-Auto,5000,Petrol,32450,145.0,34.5,2.0
7063, A5,2019,Semi-Auto,5000,Diesel,28950,145.0,47.1,2.0
7064, Q3,2018,Semi-Auto,12115,Petrol,21450,145.0,47.9,1.4
7065, Q3,2017,Semi-Auto,6223,Petrol,20750,145.0,47.9,1.4
7066, TT,2019,Semi-Auto,3098,Petrol,37950,145.0,35.3,2.0
7067, Q3,2019,Semi-Auto,2850,Petrol,27950,145.0,38.2,1.5
7068, A3,2018,Semi-Auto,7898,Petrol,28995,150.0,44.1,2.0
7069, A3,2014,Semi-Auto,32126,Petrol,13450,20.0,60.1,1.4
7070, A4,2016,Semi-Auto,43420,Petrol,15450,30.0,55.4,2.0
7071, Q2,2019,Manual,9478,Petrol,18850,150.0,47.9,1.0
7072, A6,2017,Semi-Auto,21496,Diesel,20650,150.0,61.4,2.0
7073, Q2,2019,Manual,5000,Diesel,17250,150.0,49.6,1.6
7074, Q3,2020,Semi-Auto,5000,Diesel,31950,150.0,48.7,2.0
7075, Q5,2014,Semi-Auto,22789,Petrol,24250,265.0,35.8,2.0
7076, A3,2015,Manual,35000,Petrol,19875,205.0,40.4,2.0
7077, A3,2016,Manual,53000,Petrol,19490,200.0,40.4,2.0
7078, Q3,2019,Automatic,10501,Diesel,29995,145.0,38.7,2.0
7079, Q3,2019,Manual,6034,Diesel,26995,145.0,42.8,2.0
7080, Q3,2019,Manual,8365,Diesel,27995,145.0,40.9,2.0
7081, Q2,2020,Semi-Auto,2142,Diesel,30995,145.0,44.8,2.0
7082, A6,2019,Semi-Auto,5000,Diesel,28950,145.0,50.4,2.0
7083, A8,2019,Semi-Auto,500,Diesel,42950,145.0,40.4,3.0
7084, A6,2016,Semi-Auto,22398,Diesel,18750,20.0,64.2,2.0
7085, A6,2019,Semi-Auto,5000,Petrol,39950,145.0,31.4,3.0
7086, Q2,2017,Semi-Auto,12368,Petrol,23450,145.0,52.3,1.4
7087, A5,2019,Semi-Auto,5500,Diesel,28450,145.0,47.1,2.0
7088, Q2,2017,Semi-Auto,8865,Petrol,21650,145.0,54.3,1.4
7089, Q3,2016,Automatic,22166,Petrol,20650,200.0,40.4,2.0
7090, Q7,2017,Semi-Auto,15328,Diesel,53450,300.0,39.2,4.0
7091, A3,2019,Semi-Auto,8917,Petrol,32450,145.0,34.5,2.0
7092, A3,2016,Semi-Auto,43296,Petrol,22950,200.0,40.4,2.0
7093, Q7,2020,Semi-Auto,3000,Diesel,72995,145.0,30.1,4.0
7094, RS4,2020,Semi-Auto,2000,Petrol,69950,145.0,29.1,2.9
7095, A1,2020,Semi-Auto,3000,Petrol,23950,145.0,44.8,1.5
7096, A6,2016,Semi-Auto,42165,Diesel,19950,30.0,61.4,3.0
7097, Q2,2019,Manual,5786,Petrol,22950,145.0,40.9,1.5
7098, A4,2016,Manual,38298,Petrol,13750,125.0,53.3,1.4
7099, Q5,2015,Semi-Auto,43819,Diesel,24500,260.0,41.5,3.0
7100, A3,2019,Semi-Auto,7388,Petrol,23750,145.0,41.5,1.5
7101, Q7,2016,Semi-Auto,44071,Diesel,44990,300.0,39.2,4.0
7102, A3,2019,Semi-Auto,15561,Petrol,22250,145.0,41.5,1.5
7103, A3,2019,Semi-Auto,14216,Petrol,21500,145.0,42.2,1.5
7104, A7,2016,Semi-Auto,27386,Diesel,20450,125.0,61.4,3.0
7105, TT,2017,Semi-Auto,15996,Petrol,26950,200.0,40.9,2.0
7106, A1,2016,Manual,24019,Petrol,19950,200.0,40.4,2.0
7107, Q3,2016,Semi-Auto,17625,Petrol,21950,200.0,40.4,2.0
7108, Q3,2015,Manual,36285,Petrol,17450,145.0,49.6,1.4
7109, Q3,2020,Manual,1817,Diesel,28995,145.0,42.8,2.0
7110, Q2,2019,Manual,3248,Diesel,21995,145.0,49.6,1.6
7111, Q2,2019,Manual,2085,Diesel,20995,145.0,49.6,1.6
7112, Q3,2019,Manual,1853,Diesel,28995,145.0,42.8,2.0
7113, A1,2016,Manual,30200,Petrol,10250,30.0,57.6,1.4
7114, A1,2016,Semi-Auto,30887,Petrol,11995,30.0,57.6,1.4
7115, A3,2019,Semi-Auto,5326,Petrol,29450,145.0,34.9,2.0
7116, Q5,2018,Semi-Auto,7968,Petrol,40995,145.0,34.0,3.0
7117, Q3,2019,Semi-Auto,2000,Petrol,38950,145.0,32.1,2.0
7118, A3,2019,Manual,5000,Petrol,21750,145.0,46.3,1.0
7119, Q2,2019,Manual,7500,Petrol,24950,145.0,39.2,1.5
7120, A3,2019,Semi-Auto,5789,Diesel,20250,145.0,52.3,1.6
7121, A1,2016,Semi-Auto,18018,Petrol,13750,30.0,57.6,1.4
7122, A3,2015,Manual,61335,Diesel,10280,30.0,67.3,2.0
7123, A5,2015,Manual,54000,Diesel,13450,145.0,55.4,2.0
7124, A5,2013,Semi-Auto,29323,Petrol,15900,160.0,39.2,2.0
7125, A1,2013,Semi-Auto,22089,Petrol,10379,125.0,53.3,1.4
7126, A7,2016,Semi-Auto,8915,Diesel,26950,160.0,52.3,3.0
7127, Q2,2019,Semi-Auto,8928,Petrol,22450,150.0,43.5,1.0
7128, Q5,2014,Semi-Auto,38628,Diesel,19950,200.0,47.1,2.0
7129, R8,2019,Automatic,3000,Petrol,119450,145.0,21.4,5.2
7130, Q2,2019,Semi-Auto,2468,Diesel,21950,145.0,46.3,1.6
7131, TT,2019,Semi-Auto,5000,Petrol,52950,145.0,30.7,2.5
7132, Q2,2020,Semi-Auto,5000,Petrol,26950,145.0,42.2,1.5
7133, A5,2020,Semi-Auto,5000,Diesel,29950,145.0,50.4,2.0
7134, Q7,2019,Automatic,7500,Diesel,45995,145.0,33.6,3.0
7135, A5,2020,Semi-Auto,3000,Petrol,33995,145.0,39.2,2.0
7136, Q7,2019,Automatic,8000,Diesel,52995,145.0,33.2,3.0
7137, A4,2019,Semi-Auto,6000,Petrol,30995,145.0,39.2,2.0
7138, A6,2019,Semi-Auto,15885,Diesel,33999,145.0,50.4,3.0
7139, Q3,2016,Semi-Auto,17114,Petrol,21995,200.0,40.4,2.0
7140, A3,2019,Semi-Auto,5678,Petrol,24950,145.0,42.2,1.5
7141, Q8,2019,Semi-Auto,2715,Diesel,51950,145.0,33.6,3.0
7142, A6,2016,Semi-Auto,29018,Diesel,18450,30.0,64.2,2.0
7143, A3,2016,Manual,21268,Petrol,16450,125.0,52.3,1.4
7144, A3,2019,Manual,7500,Diesel,25995,145.0,52.3,1.6
7145, A1,2017,Semi-Auto,10000,Petrol,14995,20.0,64.2,1.0
7146, Q3,2019,Manual,1832,Diesel,29995,145.0,42.8,2.0
7147, A4,2020,Semi-Auto,609,Petrol,35995,145.0,40.9,2.0
7148, Q3,2020,Manual,1014,Petrol,29995,145.0,40.9,1.5
7149, Q3,2019,Manual,7687,Diesel,29995,145.0,40.9,2.0
7150, A3,2019,Manual,2000,Diesel,20995,150.0,51.4,1.6
7151, Q7,2017,Semi-Auto,31100,Diesel,32995,150.0,47.9,3.0
7152, Q3,2017,Semi-Auto,25400,Petrol,19995,150.0,47.9,1.4
7153, A1,2019,Manual,10300,Petrol,19995,150.0,50.4,1.0
7154, Q3,2019,Manual,10300,Petrol,26995,150.0,39.8,1.5
7155, A1,2017,Manual,7800,Petrol,12495,150.0,57.6,1.4
7156, A1,2019,Semi-Auto,4300,Petrol,19995,150.0,45.6,1.0
7157, A1,2019,Semi-Auto,6900,Petrol,19995,150.0,47.9,1.0
7158, Q3,2016,Semi-Auto,35100,Petrol,17995,145.0,47.9,1.4
7159, A5,2019,Automatic,8922,Petrol,24600,145.0,39.8,2.0
7160, Q5,2017,Automatic,20748,Petrol,36979,145.0,34.0,3.0
7161, A4,2019,Semi-Auto,8904,Diesel,29900,150.0,44.1,2.0
7162, Q3,2019,Manual,6997,Diesel,25900,150.0,42.8,2.0
7163, Q8,2019,Semi-Auto,7022,Diesel,51900,150.0,33.6,3.0
7164, Q5,2019,Semi-Auto,2852,Diesel,33400,150.0,38.2,2.0
7165, A3,2019,Semi-Auto,284,Petrol,31400,150.0,34.9,2.0
7166, Q3,2019,Semi-Auto,3109,Petrol,31400,150.0,31.7,2.0
7167, A5,2019,Semi-Auto,3317,Diesel,28900,150.0,48.7,2.0
7168, Q5,2017,Semi-Auto,39458,Petrol,35900,150.0,34.0,3.0
7169, Q5,2016,Semi-Auto,19521,Diesel,23900,205.0,47.1,2.0
7170, A1,2016,Manual,22967,Petrol,19400,240.0,39.8,2.0
7171, A4,2017,Semi-Auto,28325,Diesel,19900,30.0,64.2,3.0
7172, A1,2016,Semi-Auto,29753,Petrol,15900,30.0,56.5,1.4
7173, TT,2016,Semi-Auto,34890,Petrol,20900,205.0,42.8,2.0
7174, A4,2017,Semi-Auto,44571,Petrol,28900,240.0,37.7,3.0
7175, A1,2018,Manual,9943,Petrol,16900,150.0,55.4,1.4
7176, Q3,2017,Semi-Auto,17313,Petrol,22400,145.0,42.2,2.0
7177, A1,2019,Semi-Auto,3729,Petrol,22400,145.0,47.1,1.0
7178, A3,2019,Manual,5537,Diesel,20400,145.0,51.4,1.6
7179, A3,2019,Manual,7385,Diesel,21700,145.0,51.4,1.6
7180, Q3,2019,Automatic,8590,Petrol,36900,145.0,32.1,2.0
7181, A3,2019,Manual,1809,Diesel,18400,145.0,49.6,1.6
7182, A6,2019,Automatic,3545,Diesel,28800,145.0,47.9,2.0
7183, A3,2019,Automatic,5348,Diesel,19200,145.0,54.3,1.6
7184, A3,2019,Manual,4050,Diesel,17400,145.0,49.6,1.6
7185, A3,2019,Manual,3346,Diesel,23500,145.0,51.4,1.6
7186, Q2,2019,Manual,3902,Petrol,22800,145.0,43.5,1.5
7187, A4,2019,Automatic,4426,Diesel,24400,145.0,50.4,2.0
7188, Q8,2019,Semi-Auto,3401,Diesel,85900,150.0,30.7,4.0
7189, A1,2018,Manual,7326,Petrol,14900,150.0,47.9,1.0
7190, A1,2019,Manual,7629,Petrol,22400,150.0,50.4,1.0
7191, A5,2019,Automatic,7221,Diesel,26400,145.0,51.4,2.0
7192, Q2,2019,Manual,3577,Diesel,20250,145.0,49.6,1.6
7193, A7,2019,Automatic,1932,Diesel,53750,145.0,35.8,3.0
7194, A5,2017,Semi-Auto,25105,Petrol,24400,165.0,45.6,2.0
7195, A3,2019,Semi-Auto,395,Petrol,32400,150.0,34.9,2.0
7196, Q5,2019,Semi-Auto,3764,Diesel,37400,150.0,38.2,2.0
7197, Q5,2018,Semi-Auto,3427,Petrol,43900,150.0,34.0,3.0
7198, Q5,2019,Semi-Auto,11612,Diesel,32400,145.0,55.4,2.0
7199, TT,2016,Manual,21500,Diesel,17900,30.0,61.4,2.0
7200, A6,2019,Semi-Auto,5313,Diesel,31900,145.0,47.9,2.0
7201, A8,2019,Automatic,1910,Diesel,42500,145.0,40.4,3.0
7202, A4,2019,Semi-Auto,2498,Petrol,31900,145.0,39.2,2.0
7203, A5,2019,Semi-Auto,500,Petrol,32900,145.0,39.8,2.0
7204, A5,2020,Semi-Auto,3590,Diesel,33750,145.0,48.7,2.0
7205, Q5,2019,Automatic,6318,Diesel,33900,145.0,38.2,2.0
7206, A3,2019,Manual,4628,Diesel,20400,145.0,51.4,1.6
7207, Q3,2017,Manual,33126,Diesel,17990,145.0,56.5,2.0
7208, TT,2017,Semi-Auto,17413,Petrol,28490,150.0,40.9,2.0
7209, A4,2017,Manual,68177,Diesel,16490,30.0,62.8,2.0
7210, Q5,2019,Semi-Auto,8869,Diesel,31490,145.0,38.2,2.0
7211, Q7,2019,Semi-Auto,4959,Diesel,55490,145.0,44.1,3.0
7212, RS4,2019,Semi-Auto,10388,Petrol,55990,145.0,29.1,2.9
7213, A6,2018,Semi-Auto,32978,Petrol,20990,145.0,47.9,1.8
7214, A4,2018,Semi-Auto,23517,Diesel,24490,145.0,56.5,2.0
7215, A6,2014,Semi-Auto,64330,Diesel,17490,200.0,47.9,3.0
7216, Q5,2020,Semi-Auto,1501,Petrol,39990,145.0,32.1,2.0
7217, A1,2019,Semi-Auto,3900,Petrol,21995,145.0,40.9,2.0
7218, Q2,2018,Semi-Auto,10450,Diesel,19995,145.0,65.7,1.6
7219, TT,2020,Semi-Auto,2000,Petrol,34995,150.0,40.9,2.0
7220, A1,2017,Manual,18900,Petrol,12995,30.0,55.4,1.4
7221, A6,2020,Semi-Auto,3000,Petrol,47995,150.0,34.0,2.0
7222, A5,2020,Semi-Auto,2000,Diesel,59995,150.0,40.9,3.0
7223, Q3,2014,Manual,41800,Diesel,14495,165.0,49.6,2.0
7224, A5,2016,Semi-Auto,10000,Petrol,18995,165.0,44.8,1.8
7225, A5,2016,Manual,43000,Diesel,15995,150.0,53.3,2.0
7226, A3,2019,Manual,5000,Petrol,16995,150.0,48.7,1.0
7227, Q2,2017,Manual,25213,Petrol,16789,145.0,52.3,1.4
7228, Q2,2020,Semi-Auto,6000,Diesel,25990,145.0,46.3,1.6
7229, A5,2019,Automatic,4860,Petrol,38990,145.0,38.7,2.0
7230, Q3,2019,Manual,3838,Petrol,26990,145.0,40.9,1.5
7231, Q2,2018,Semi-Auto,9918,Diesel,18979,145.0,46.3,1.6
7232, A3,2019,Manual,9853,Diesel,19779,145.0,51.4,1.6
7233, A1,2017,Manual,25417,Diesel,14990,0.0,76.3,1.6
7234, A4,2019,Semi-Auto,3603,Diesel,25990,150.0,49.6,2.0
7235, A4,2017,Semi-Auto,11820,Petrol,19989,150.0,52.3,2.0
7236, A5,2017,Manual,25075,Diesel,21990,150.0,65.7,2.0
7237, A3,2015,Semi-Auto,49748,Petrol,18489,200.0,39.8,2.0
