unique_id,airline_name,overall_rating,review_title,review_date,verified,review,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended
283,Air Canada,1,"""no updates on flight status""",2nd June 2023,False,"Flight got cancelled and rescheduled after having spent 4 hours in the airplane, parked with no updates on flight status and if or when we'd take off. More than 28 hours of so called 'delay'. Very little communication or ways for them to compensate and make your journey less painful. Air Canada pay their staff poorly and treat them also poorly hence why to call this company pathetic is a compliment. Next time I might as well walk.",Boeing 737 Max,Solo Leisure,Economy Class,Montreal to Pointe-à-Pitre,23-Jun,1,1,1,1,2,1,1,no
284,CSA Czech Airlines,1,"""low-cost airline aircraft""",11th November 2019,True,"Prague to Keflavik. Experience of the worst low-cost airline under the price of the traditional airline, no online booking manager, no fully usable mobile app, call-centre operators without knowledge, extra-legroom seats with space of basic ones, booking changes they do without letting you know. This airline is facing as a traditional and modern one. But reality becomes when I saw the type of aircraft, I realize, that I will fly with low-cost airline aircraft. I believed that for price 210€ I'll get the full experience of the traditional airline. I prepaid food and seat in the first row. About one week later, when I wanted to add baggage, my booking manager site was empty (no option to add more services). So I called the customer centre and I got information that this is happening often",Boeing 737-800,Solo Leisure,Economy Class,Prague to Keflavik,19-Aug,1,2,3,1,1,1,1,no
285,CSA Czech Airlines,1,"""poor quality 2-star low-cost""",4th November 2019,True,"Had a single ticket issued by KLM from Prague to Moscow via Amsterdam. I have SkyTeam Elite Plus status. Flight from Prague has been codeshare with CSA but operated by Smartwings. Much to my surprise, CSA rejected to check my luggage through to the final destination, saying that they do not have the respective arrangement with KLM. Both companies are SkyTeam members and my flight has been presented as KLM flight. Consequently, I have been forced to pick up my luggage in Amsterdam, leave the terminal, check-in again, pass security and passport control. Rather than having my planned meeting in Amsterdam, I had to deal with my luggage. I was checking with KLM and they confirmed, that there is indeed no agreement between these two companies and CSA is right. And it is despite the",Boeing 737,Business,Economy Class,Prague to Moscow via Amsterdam,19-Sep,1,1,1,1,1,1,1,no
286,Malaysia Airlines,2,"""far away from what you have hoped""",24th December 2022,True,"Changes not allowed + Flight Delay. Redeemed my flight ticket using enrich points for return trip from Kuala Lumpur to Kota Kinabalu using Malaysia Airlines. I am a platinum/emerald on One World but my experience with Malaysia Airline is is bad. MH has gone to a low class airline. My flight at 2040 and checked in at 1700. I asked if I can board the 1820 flight or 1930 flight but was not allowed as the redemption ticket is ‘not changeable’. I am not able to pay to change and was offered to buy another ticket if I want to. See this is the kind of airline that is cheap. There were seats, and plenty, but no flexibility and consideration. So I question why should I ever accumulate Enrich or fly on MH. Then come",Boeing 737-800,Family Leisure,Economy Class,Kuala Lumpur to kota Kinabalu,22-Oct,3,2,2,3,2,1,3,no
287,CSA Czech Airlines,1,"""Real disappointment""",9th October 2019,True,"Flying OK619 from Amsterdam to Prague on October 3rd. Flight operated by Smartwings and late as usual. Boarding has been chaotic, service a board amateurish. Passengers were siting for quite a long time in the plane after ""boarding completed"" without a word of explanation as to why and what might be the departure time. The same in Prague. The plane was sitting on the apron, passengers waiting and no explanation provided. Would that be that difficult to explain, that we are waiting for the bus? Very poor service. One feels as a cargo. Plus you have CSA ticket but flight is actually operated by Smartwings which is a low end lowcoster. Real disappointment, nothing was working right.",Boeing 737,Business,Economy Class,Amsterdam to Prague,19-Oct,1,1,1,1,1,1,1,no
288,Air Canada,3,"""ground crews in LA were cranky and rude""",8th June 2023,True,"The flight going to LA was terrible to begin with. June 1st flight to LA was delayed by 2 hours due to lack of workers in their baggage section in Toronto. On June 4th, coming back here is even worse. The AC ground crews in LA were cranky and rude. The crew incorrectly announced that our flight was cancelled. My brother then asked why it was cancelled. The crew snapped back to say no questions asked, flight was cancelled. Surprised, we then reconfirmed with the other lady crew if our flight was indeed cancelled. The lady told us it wasn’t our flight that was cancelled but the flight next to ours which was AC792. The crew didn’t apologize for the error, instead they took our carry on luggage against our own will saying they didn’t",AC 790,Couple Leisure,Economy Class,Los Angeles to Toronto,23-Jun,2,4,2,1,2,2,2,no
289,Alaska Airlines,1,"""one of the worst airlines""",13th July 2023,False,"Alaska Airlines in my opinion is one of the worst airlines I have ever flown. I was on a 5 hour flight and they don't provide you with a meal. They barely give you a snack. I couldn't get any streaming or even texting capabilities unless I wanted to purchase it for $8.00. Or if I was a member of team mobile! On each flight, they are lacking in overhead luggage space so they ask anyone wanting to check a bag will get the ability to get on the plane in group C. So much of an advantage. They don't seem to take the time to clean the aircraft in-between flights. They barely give you the included beverage. They have no in-flight movies unless you have your own mobile device which I couldn't use for",Boeing 737,Solo Leisure,Economy Class,New York to Portland,23-Jul,1,1,1,1,1,1,1,no
290,Royal Jordanian Airlines,4,"""Wi-Fi does not let you access anything""",14th July 2023,False,"I ordered the lasagna but it was horrible, I couldn't pull it apart because they put the cheese first on top so it was literally impossible to eat it. The entertainment website on board, I think has less than 60 movies and the Wi-Fi does not let you access anything except their website. They do not even offer a package so you can speak with your family members",A320-200,Family Leisure,Economy Class,Dubai to Amman,23-Jul,4,2,1,4,2,2,3,no
291,Air Canada,1,"""Staff are just rude""",15th June 2023,True,"We fly very frequently. I use always go out of my way to book Air Canada. Now, I avoid Air Canada where ever possible. The past few years Staff from check in to boarding to flight attended are just rude. Like the passengers are an inconvenience! Their sole job is to service the passengers and keep us safe. Not deal with passengers like cattle. Do not use safety as an excuse for your ill mannered behaviour. This is me observing how they deal with the majority. If you do not like your job then go find something else to do. Or perhaps a culture coming from the top!! Or is it a monopoly ???",A320-200,Couple Leisure,Economy Class,Fort Myers to Toronto,23-Jun,1,1,1,1,1,1,1,no
292,Go First,1,"""No professionalism""",13th November 2022,True,Useless airline. DO NOT fly this airline though their airfares are cheap. It is better to catch a train one day prior instead of flying this airline. In the last 3 months I flew this airline 5 times and in all instances it was delayed by more than 4 hours. No professionalism!!,A320,Business,Economy Class,Amritsar to Mumbai,22-Nov,1,1,1,1,1,1,1,no
293,Royal Brunei Airlines,9,Royal Brunei Airlines customer review,27th August 2015,False,"Flew with Royal Brunei from Melbourne to London in July/August. Found the staff to be excellent, very friendly and they go out of their way to ensure a comfortable flight. The price was excellent and the quality and service is defintely worth more then the fare paid. The aircraft's are brand new 787's. They are spacious and have excellent legroom, I'm 6'7 and was able to stretch out my legs under the seat in front of me with ease. The best legroom out of any of the major international airlines flying to Europe. Food was great. Good hearty meals and a decent portion size. Hot meals served on all 3 flights. Lots of snacks and drinks offered during the flight. It is a dry airline but being a part cultural thing, not having that glass",Boeing 787,Couple Leisure,Economy Class,Melbourne to London via Dubai,15-Aug,5,4,4,5,4,3,5,yes
